"","LIDNUM","NAME","LATSTR","LONGSTR","LAT","LONG","ALTITUDE","MAX_AGE","BFA_MAX","BFA_MAX_ABS","FRAC_MAX","MIN_AGE","BFA_MIN","BFA_MIN_ABS","FRAC_MIN","CHRON","AGE_COMM","BASIN","SUBBASIN","COUNTRY","STATE","COUNTY","APNUMSPM","GENERAL","LOC_SYNONYMS","MEAN_HYPSODONTY","ESTIMATE_PRECIP","ESTIMATE_TEMP","ESTIMATE_NPP","PERS_WOODY_COVER","PERS_POLLEN_AP","PERS_POLLEN_NAP","PERS_POLLEN_OTHER","SIDNUM","ORDER","FAMILY","GENUS","SPECIES","SUBCLASSORSUPERORDER","SUBORDERORSUPERFAMILY","SUBFAMILY","UNIQUE","TAXON_STATUS","ID_STATUS","ADD_INFO","SOURCE_NAME","LS_MICROWEAR","LS_MESOWEAR","LS_MESOWEAR_SCORE","LS_MW_OR_HIGH","LS_MW_OR_LOW","LS_MW_CS_SHARP","LS_MW_CS_ROUND","LS_MW_CS_BLUNT","SVLENGTH","BODYMASS","SXDIMSZE","SXDIMDIS","TSHM","TCRWNHT","HORIZODONTY","CROWNTYP","CUSP_SHAPE","CUSP_COUNT_BUCCAL","CUSP_COUNT_LINGUAL","LOPH_COUNT_LON","LOPH_COUNT_TRS","FCT_AL","FCT_OL","FCT_SF","FCT_OT","FCT_CM","MICROWEAR","MESOWEAR","MESOWEAR_SCORE","MW_OR_HIGH","MW_OR_LOW","MW_CS_SHARP","MW_CS_ROUND","MW_CS_BLUNT","DIET_1","DIET_2","DIET_3","LOCOMO1","LOCOMO2","LOCOMO3","SPCOMMENT","SP_SYNONYM","SP_SYNONYM_COMMENT","HOMININ_BONES","BIPEDAL_FOOTPRINTS","CUTMARKS","STONE_TOOLS","TECHNOLOGICAL_MODE_1","TECHNOLOGICAL_MODE_2","TECHNOLOGICAL_MODE_3","CULTURAL_STAGE_1","CULTURAL_STAGE_2","CULTURAL_STAGE_3","REGIONAL_CULTURE_1","REGIONAL_CULTURE_2","REGIONAL_CULTURE_3","hyps"
"21",23189,"Ain Hanech","35 25 0 N","04 08 0 E",35.417,4.133,"\N",1.83,"\N","ESR","\N",1.6,"\N","ESR","\N","","Given the ESR: paleomagnetic evidence: and sedimentation rate: the most probable age is 1.77 Ma","Atlas","\N","Algeria","","Se´tif","\N","y","Ain Haneh","2.33","\N","\N","\N","\N","\N","\N","\N",82358,"Artiodactyla","Bovidae","Oryx","eleulmensis","Eutheria","\N","Hippotragini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","hyp","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",0,0,0,1,"1","\N","\N","early_stone_age","\N","\N","Oldowan","\N","\N",3
"22",27897,"Atapuerca TD4","42 20 0 N","3 30 0 W",42.33333333,-3.5,"\N",0.91,"\N","ESR","\N",0.6,"\N","ESR","\N","Early Pleistocene","Post-Jaramillo based on ESR: magnetostratigraphy and biostratigraphy.","Duero","\N","Spain","\N","Burgos","\N","\N","Gran Dolina: Atapuerca TD3-4","1.83","\N","\N","\N","\N","\N","\N","\N",22701,"Artiodactyla","Cervidae","Cervus","elaphus","Eutheria","Cervoidea","Cervinae","-","\N","\N","\N","Cervus elaphus cf. acoronatus","\N","\N",NA,"\N","\N","\N","\N","\N","1m-2m","210223","\N","\N","sel","mes","bra","L2220","L","2","2","2","0","1","0","0","0","0","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","surficial","\N","\N","Cervus acoronatus","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"23",27897,"Atapuerca TD4","42 20 0 N","3 30 0 W",42.33333333,-3.5,"\N",0.91,"\N","ESR","\N",0.6,"\N","ESR","\N","Early Pleistocene","Post-Jaramillo based on ESR: magnetostratigraphy and biostratigraphy.","Duero","\N","Spain","\N","Burgos","\N","\N","Gran Dolina: Atapuerca TD3-4","1.83","\N","\N","\N","\N","\N","\N","\N",25737,"Artiodactyla","Cervidae","Eucladoceros","giullii","Eutheria","Cervoidea","","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","381339","\N","\N","sel","bra","bra","L2220","L","2","2","2","0","1","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"24",27897,"Atapuerca TD4","42 20 0 N","3 30 0 W",42.33333333,-3.5,"\N",0.91,"\N","ESR","\N",0.6,"\N","ESR","\N","Early Pleistocene","Post-Jaramillo based on ESR: magnetostratigraphy and biostratigraphy.","Duero","\N","Spain","\N","Burgos","\N","\N","Gran Dolina: Atapuerca TD3-4","1.83","\N","\N","\N","\N","\N","\N","\N",31321,"Artiodactyla","Bovidae","Bison","voigtstedtensis","Eutheria","\N","","-","\N","species id uncertain","cf.","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","hyp","bra","L2220","L","2","2","2","0","0","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"25",27897,"Atapuerca TD4","42 20 0 N","3 30 0 W",42.33333333,-3.5,"\N",0.91,"\N","ESR","\N",0.6,"\N","ESR","\N","Early Pleistocene","Post-Jaramillo based on ESR: magnetostratigraphy and biostratigraphy.","Duero","\N","Spain","\N","Burgos","\N","\N","Gran Dolina: Atapuerca TD3-4","1.83","\N","\N","\N","\N","\N","\N","\N",86083,"Artiodactyla","Cervidae","Dama","vallonetensis","Eutheria","Cervoidea","","-","\N","\N","\N","Dama vallonnetensis","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","bra","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"26",27897,"Atapuerca TD4-5","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","02:02","\N","This unit is in a seperate channel. Covers the same time as TD 4 & 5 in the main channel.","Duero","\N","Spain","\N","Burgos","\N","\N","Atapuerca TDW4 & TDE5: Gran Dolina","1.88","\N","\N","\N","\N","\N","\N","\N",22701,"Artiodactyla","Cervidae","Cervus","elaphus","Eutheria","Cervoidea","Cervinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","1m-2m","210223","\N","\N","sel","mes","bra","L2220","L","2","2","2","0","1","0","0","0","0","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","surficial","\N","\N","Cervus acoronatus","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"27",27897,"Atapuerca TD4-5","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","02:02","\N","This unit is in a seperate channel. Covers the same time as TD 4 & 5 in the main channel.","Duero","\N","Spain","\N","Burgos","\N","\N","Atapuerca TDW4 & TDE5: Gran Dolina","1.88","\N","\N","\N","\N","\N","\N","\N",25194,"Artiodactyla","Suidae","Sus","scrofa","Eutheria","Suoidea","Suinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","124715","\N","\N","bun","bra","bra","R2200","R","2","2","0","0","0","0","0","0","0","\N","\N",NA,"\N","\N","\N","\N","\N","o","omnivore","plant_dom","te","surficial","gen_quad","\N","Sus namadicus","Synonymy project",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"28",27897,"Atapuerca TD4-5","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","02:02","\N","This unit is in a seperate channel. Covers the same time as TD 4 & 5 in the main channel.","Duero","\N","Spain","\N","Burgos","\N","\N","Atapuerca TDW4 & TDE5: Gran Dolina","1.88","\N","\N","\N","\N","\N","\N","\N",25737,"Artiodactyla","Cervidae","Eucladoceros","giullii","Eutheria","Cervoidea","","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","381339","\N","\N","sel","bra","bra","L2220","L","2","2","2","0","1","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"29",27897,"Atapuerca TD4-5","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","02:02","\N","This unit is in a seperate channel. Covers the same time as TD 4 & 5 in the main channel.","Duero","\N","Spain","\N","Burgos","\N","\N","Atapuerca TDW4 & TDE5: Gran Dolina","1.88","\N","\N","\N","\N","\N","\N","\N",31321,"Artiodactyla","Bovidae","Bison","voigtstedtensis","Eutheria","\N","","-","\N","species id uncertain","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","hyp","bra","L2220","L","2","2","2","0","0","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"30",27897,"Atapuerca TD4-5","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","02:02","\N","This unit is in a seperate channel. Covers the same time as TD 4 & 5 in the main channel.","Duero","\N","Spain","\N","Burgos","\N","\N","Atapuerca TDW4 & TDE5: Gran Dolina","1.88","\N","\N","\N","\N","\N","\N","\N",86083,"Artiodactyla","Cervidae","Dama","vallonetensis","Eutheria","Cervoidea","","-","\N","\N","\N","Dama nestii vallonnetensis * from merge","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","bra","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"31",27897,"Atapuerca TD5","42 20 0 N","3 30 0 W",42.33333333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","03:03","\N","ESR dates obtained for layer are between 0.99 & 1.13.","Duero","\N","Spain","\N","Burgos","\N","\N","Gran Dolina","1.83","\N","\N","\N","\N","\N","\N","\N",22701,"Artiodactyla","Cervidae","Cervus","elaphus","Eutheria","Cervoidea","Cervinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","1m-2m","210223","\N","\N","sel","mes","bra","L2220","L","2","2","2","0","1","0","0","0","0","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","surficial","\N","\N","Cervus acoronatus","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"32",27897,"Atapuerca TD5","42 20 0 N","3 30 0 W",42.33333333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","03:03","\N","ESR dates obtained for layer are between 0.99 & 1.13.","Duero","\N","Spain","\N","Burgos","\N","\N","Gran Dolina","1.83","\N","\N","\N","\N","\N","\N","\N",25194,"Artiodactyla","Suidae","Sus","scrofa","Eutheria","Suoidea","Suinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","124715","\N","\N","bun","bra","bra","R2200","R","2","2","0","0","0","0","0","0","0","\N","\N",NA,"\N","\N","\N","\N","\N","o","omnivore","plant_dom","te","surficial","gen_quad","\N","Sus namadicus","Synonymy project",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"33",27897,"Atapuerca TD5","42 20 0 N","3 30 0 W",42.33333333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","03:03","\N","ESR dates obtained for layer are between 0.99 & 1.13.","Duero","\N","Spain","\N","Burgos","\N","\N","Gran Dolina","1.83","\N","\N","\N","\N","\N","\N","\N",25737,"Artiodactyla","Cervidae","Eucladoceros","giullii","Eutheria","Cervoidea","","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","381339","\N","\N","sel","bra","bra","L2220","L","2","2","2","0","1","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"34",27897,"Atapuerca TD5","42 20 0 N","3 30 0 W",42.33333333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","03:03","\N","ESR dates obtained for layer are between 0.99 & 1.13.","Duero","\N","Spain","\N","Burgos","\N","\N","Gran Dolina","1.83","\N","\N","\N","\N","\N","\N","\N",31321,"Artiodactyla","Bovidae","Bison","voigtstedtensis","Eutheria","\N","","-","\N","genus id uncertain","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","hyp","bra","L2220","L","2","2","2","0","0","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"35",27897,"Atapuerca TD5","42 20 0 N","3 30 0 W",42.33333333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","03:03","\N","ESR dates obtained for layer are between 0.99 & 1.13.","Duero","\N","Spain","\N","Burgos","\N","\N","Gran Dolina","1.83","\N","\N","\N","\N","\N","\N","\N",86083,"Artiodactyla","Cervidae","Dama","vallonetensis","Eutheria","Cervoidea","","-","\N","\N","\N","Dama nestii vallonnetensis * from merge","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","bra","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"36",27897,"Atapuerca TD6","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",0.95,"\N","ESR","\N",0.77,"\N","ESR","\N","Early Pleistocene","Post-Jaramillo based on ESR: magnetostratigraphy and biostratigraphy.","Duero","\N","Spain","\N","Burgos","\N","\N","Gran Dolina","1.78","\N","12.8","1040","\N","\N","\N","\N",22701,"Artiodactyla","Cervidae","Cervus","elaphus","Eutheria","Cervoidea","Cervinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","1m-2m","210223","\N","\N","sel","mes","bra","L2220","L","2","2","2","0","1","0","0","0","0","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","surficial","\N","\N","Cervus acoronatus","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"37",27897,"Atapuerca TD6","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",0.95,"\N","ESR","\N",0.77,"\N","ESR","\N","Early Pleistocene","Post-Jaramillo based on ESR: magnetostratigraphy and biostratigraphy.","Duero","\N","Spain","\N","Burgos","\N","\N","Gran Dolina","1.78","\N","12.8","1040","\N","\N","\N","\N",25194,"Artiodactyla","Suidae","Sus","scrofa","Eutheria","Suoidea","Suinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","124715","\N","\N","bun","bra","bra","R2200","R","2","2","0","0","0","0","0","0","0","\N","\N",NA,"\N","\N","\N","\N","\N","o","omnivore","plant_dom","te","surficial","gen_quad","\N","Sus namadicus","Synonymy project",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"38",27897,"Atapuerca TD6","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",0.95,"\N","ESR","\N",0.77,"\N","ESR","\N","Early Pleistocene","Post-Jaramillo based on ESR: magnetostratigraphy and biostratigraphy.","Duero","\N","Spain","\N","Burgos","\N","\N","Gran Dolina","1.78","\N","12.8","1040","\N","\N","\N","\N",25737,"Artiodactyla","Cervidae","Eucladoceros","giullii","Eutheria","Cervoidea","","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","381339","\N","\N","sel","bra","bra","L2220","L","2","2","2","0","1","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"39",27897,"Atapuerca TD6","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",0.95,"\N","ESR","\N",0.77,"\N","ESR","\N","Early Pleistocene","Post-Jaramillo based on ESR: magnetostratigraphy and biostratigraphy.","Duero","\N","Spain","\N","Burgos","\N","\N","Gran Dolina","1.78","\N","12.8","1040","\N","\N","\N","\N",31321,"Artiodactyla","Bovidae","Bison","voigtstedtensis","Eutheria","\N","","-","\N","species id uncertain","cf.","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","hyp","bra","L2220","L","2","2","2","0","0","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"40",27897,"Atapuerca TD6","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",0.95,"\N","ESR","\N",0.77,"\N","ESR","\N","Early Pleistocene","Post-Jaramillo based on ESR: magnetostratigraphy and biostratigraphy.","Duero","\N","Spain","\N","Burgos","\N","\N","Gran Dolina","1.78","\N","12.8","1040","\N","\N","\N","\N",86083,"Artiodactyla","Cervidae","Dama","vallonetensis","Eutheria","Cervoidea","","-","\N","\N","\N","Dama nestii vallonnetensis * from merge","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","bra","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"41",24401,"Atapuerca TE-10","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","02:02","\N","\N","Duero","\N","Spain","\N","\N","\N","n","Sima del Elefante","2","\N","\N","\N","\N","\N","\N","\N",25171,"Artiodactyla","Cervidae","Dama","dama","Eutheria","Cervoidea","","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","1m-2m","87071","\N","\N","sel","bra","bra","L2220","L","2","2","2","0","1","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","surficial","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"42",24401,"Atapuerca TE-10","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","02:02","\N","\N","Duero","\N","Spain","\N","\N","\N","n","Sima del Elefante","2","\N","\N","\N","\N","\N","\N","\N",86331,"Artiodactyla","Cervidae","Eucladoceros/Megaloceros","giullii/savinii","Eutheria","Cervoidea","","-","informal species","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bra/mes","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1.5
"43",24401,"Atapuerca TE-11","42 20 59 N","3 31 9 W",42.349939,-3.51931,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","02:02","\N","\N","\N","\N","Spain","\N","\N","\N","n","Sima del Elefante: Trinchera del Elefante","2","\N","\N","\N","\N","\N","\N","\N",21025,"Artiodactyla","Cervidae","indet.","indet.","Eutheria","Cervoidea","","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","bra","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","surficial","\N","\N","\N","\N",0,0,0,1,"1","\N","\N","\N","\N","\N","\N","\N","\N",1
"44",24401,"Atapuerca TE-11","42 20 59 N","3 31 9 W",42.349939,-3.51931,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","02:02","\N","\N","\N","\N","Spain","\N","\N","\N","n","Sima del Elefante: Trinchera del Elefante","2","\N","\N","\N","\N","\N","\N","\N",22717,"Artiodactyla","Bovidae","Bison","indet.","Eutheria","\N","","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","2m-5m","\N","y","y","sel","hyp","bra","L2220","L","2","2","2","0","0","1","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","graze","te","surficial","cursorial","\N","\N","\N",0,0,0,1,"1","\N","\N","\N","\N","\N","\N","\N","\N",3
"45",24401,"Atapuerca TE-12","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","02:02","Early Pleistocene","\N","Duero","\N","Spain","\N","\N","\N","\N","Sima del Elefante","3","\N","\N","\N","\N","\N","\N","\N",21023,"Artiodactyla","Bovidae","indet.","indet.","Eutheria","\N","","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","\N","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","surficial","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",NA
"46",24401,"Atapuerca TE-12","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","02:02","Early Pleistocene","\N","Duero","\N","Spain","\N","\N","\N","\N","Sima del Elefante","3","\N","\N","\N","\N","\N","\N","\N",86331,"Artiodactyla","Cervidae","Eucladoceros/Megaloceros","giullii/savinii","Eutheria","Cervoidea","","-","informal species","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bra/mes","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1.5
"47",24401,"Atapuerca TE-13","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","03:03","Early Pleistocene","\N","Duero","\N","Spain","\N","\N","\N","\N","sima del Elefante","2","\N","\N","\N","\N","\N","\N","\N",25812,"Artiodactyla","Bovidae","indet.","indet.","Eutheria","\N","Bovinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","\N","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",NA
"48",24401,"Atapuerca TE-13","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","03:03","Early Pleistocene","\N","Duero","\N","Spain","\N","\N","\N","\N","sima del Elefante","2","\N","\N","\N","\N","\N","\N","\N",86083,"Artiodactyla","Cervidae","Dama","vallonetensis","Eutheria","Cervoidea","","-","\N","\N","\N","Dama nestii vallonnetensis * from merge","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","bra","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"49",24401,"Atapuerca TE-13","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","03:03","Early Pleistocene","\N","Duero","\N","Spain","\N","\N","\N","\N","sima del Elefante","2","\N","\N","\N","\N","\N","\N","\N",86331,"Artiodactyla","Cervidae","Eucladoceros/Megaloceros","giullii/savinii","Eutheria","Cervoidea","","-","informal species","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bra/mes","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1.5
"50",24401,"Atapuerca TE-14","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","03:03","Early Pleistocene","\N","Duero","\N","Spain","\N","\N","\N","\N","Sima del Elefante","2","\N","\N","\N","\N","\N","\N","\N",21402,"Artiodactyla","Hippopotamidae","Hippopotamus","indet.","Eutheria","\N","","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","2m-5m","2500000","\N","\N","bun","mes","bra","R2200","R","2","2","0","0","0","1","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","graze","sa","\N","gen_quad","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"51",24401,"Atapuerca TE-14","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","03:03","Early Pleistocene","\N","Duero","\N","Spain","\N","\N","\N","\N","Sima del Elefante","2","\N","\N","\N","\N","\N","\N","\N",22717,"Artiodactyla","Bovidae","Bison","indet.","Eutheria","\N","","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","2m-5m","\N","y","y","sel","hyp","bra","L2220","L","2","2","2","0","0","1","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","graze","te","surficial","cursorial","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"52",24401,"Atapuerca TE-14","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","03:03","Early Pleistocene","\N","Duero","\N","Spain","\N","\N","\N","\N","Sima del Elefante","2","\N","\N","\N","\N","\N","\N","\N",86083,"Artiodactyla","Cervidae","Dama","vallonetensis","Eutheria","Cervoidea","","-","\N","\N","\N","Dama nestii vallonnetensis * from merge","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","bra","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
